,title,price,num_sold,shipping_type,condition,condition_description,num_reviews,pos_feedback_pct,return_days
1065,apple iphone se 2020 - 64gb - factory unlocked - very good condition,209.99,464 sold,free 4 day shipping,used,"“fully tested and restored to factory settings by our in house technicians. - very good - this product is in very good cosmetic condition, there will be signs of wear which may include light scratches and/or scuffs but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",27605.0,96.8,60 days returns
1066,apple iphone 5c - 16gb - blue (unlocked) a1456 (gsm),46.99,,,used,,368.0,98.8,30 days returns
1067, apple iphone 11 pro max 64gb gsm cdma unlocked at&t t-mobile metro pcs verizon,699.99,62 sold,free 3 day shipping,new,,4184.0,96.8,30 days returns
1068,"lot of apple iphone 4/4s for parts, scrap, trade in, or gold recovery ✔️📱",24.99,,,for parts or not working,"“your lot will contain various different models and styles of phones. no gaurantee if they function since these are all in scrap pile. some will have broken screens, cracks, missing accessories such as back cover, cracked camera lens, etc.”",14692.0,100.0,30 days returns
1069,iphone 11 unlocked (cdma + gsm) 64gb black | excellent,361.0,,free 4 day shipping,excellent - refurbished,“excellent condition: the screen is in pristine condition. any wear on the frame will be very minor.”,21988.0,99.8,60 days returns
1070,apple iphone xr 128gb verizon t-mobile at&t unlocked good condition,229.99,338 sold,free 4 day shipping,good - refurbished,"“this apple iphone xr 128gb verizon t-mobile at&t unlocked smartphone has been determined fully functional by our industry leading functionality 32 point inspection. it may show signs of wear like minor scratches, scuffs, and minor nicks on the screen or body. this item will not come in its original packaging but will include a certified mfi cable and ul approved power adapter. headsets, sim card and manual are not included. this apple iphone xr 128gb verizon t-mobile at&t unlocked smartphone is fully functional with verizon, t-mobile, at&t and all other cdma & gsm networks. depending on which network you purchase, your device will operate on either fully unlocked or h2o locked. (more info below in item description)”",13309.0,96.6,30 days returns
1071,apple iphone 4 verizon - straight talk - page plus cell phone* good,29.95,"2,713 sold",free 4 day shipping,good - refurbished,“item is in great cosmetic condition (4 out of 5)”,266795.0,99.8,30 days returns
1072,apple iphone 7 32gb 128gb 256gb at&t sprint t-mobile unlocked verizon fair,82.99,55 sold,free 4 day shipping,used,"“devices come in fair physical condition. the screens will show moderate to excessive scratches, anywhere from light to deep in severity. expect moderate signs of wear in the form of scratches, dents and/or black markings on the housing and bezel. at&t / sprint / t-mobile: selecting one of these options means you will receive a device compatible with the carrier you have selected. devices in these categories are not compatible with other carriers. unlocked: selecting this option means you will receive a gsm unlocked phone that is compatible with gsm carriers such as at&t & t-mobile. gsm unlocked devices will not work with cdma carriers such as sprint & verizon.  verizon: selecting this option means you will receive a verizon unlocked device. these devices are compatible with all cdma+gsm carriers, except sprint, this includes international service providers.  please reference listing for further details.”",54735.0,99.4,60 days returns
1073,apple iphone 13 - 128gb - starlight (t-mobile),650.0,,,used,,1601.0,100.0,Seller does not accept returns
1074,apple iphone 12 | unlocked at&t t-mobile verizon | 64gb128gb 256gb | excellent,489.0,,free 4 day shipping,excellent - refurbished,"“the item is in like-new condition, backed by a one year warranty. it has been professionally refurbished, inspected and cleaned to excellent condition by qualified sellers. the item includes original or new accessories and will come in new generic packaging. see the seller's listing for full details.”",21988.0,99.8,60 days returns
1075,apple iphone 6s plus - 16/32/64/128gb - unlocked verizon - good condition,134.99,,free 4 day shipping,good - refurbished,"“devices come in good physical condition. the screen will likely show moderate scratches. expect minor amounts of wear in the form of scratches, minor dents and/or black markings on the housing and bezel. unlocked: selecting this option means you will receive a gsm unlocked phone that is compatible with gsm carriers such as at&t & t-mobile. gsm unlocked devices will not work with cdma carriers such as sprint & verizon.  verizon: selecting this option means you will receive a verizon unlocked device. these devices are compatible with all cdma+gsm carriers, except sprint, this includes international service providers.  please reference listing for further details.”",54735.0,99.4,60 days returns
1076,apple iphone 8 - 64gb -silver (factory unlocked) a1863 - gsm/cdma verizon sprint,249.0,,,new,,239.0,100.0,Seller does not accept returns
1077,apple iphone 6s - 32gb - space gray (unlocked) a1633 (cdma + gsm),,,,used,“excellent- no cracks- no dings- unlocked and wiped clean- no accesories come with- onlythe iphone is sold”,0.0,,Seller does not accept returns
1078,apple iphone 5s-good condition16-gb 32gb 64gb-gsm unlocked at&t t-mobile oversea,42.0,,free 4 day shipping,used,“please check with your provider before purchasing to see if this is compatible with your desire network. this phone is in good condition with some scratches on the display. housing and backing shows minimal markings. phone tested 100% fully functional. come with charger and usb data cable.”,9336.0,94.4,30 days returns
1079,apple iphone xs/x 256gb gsm+cdma unlocked ios wifi 4g mint screen ,190.08,32 sold,,used,"“phones are in mint condition. fully functional, professionally tested and cleaned to ensure perfect working functionality.”",6199.0,99.7,30 days returns
1080,apple iphone xr 128gb - all colors - fully unlocked (cdma+gsm) - good condition,271.99,189 sold,,good - refurbished,"“fully tested and restored to factory settings by our in house technicians. - good – this product is in good cosmetic condition, there will be signs of wear which may include scratches, visible scuffs and/or screen discoloration but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",3099280.0,98.8,30 days returns
1081,apple iphone xr - 64gb - black - factory unlocked - cracked screen,170.0,,free 4 day shipping,for parts or not working,,889.0,94.8,30 days returns
1082,apple iphone 8 fully unlocked smartphone 64gb 256gb at&t t-mobile verizon good,139.95,,free 4 day shipping,good - refurbished,"“factory unlocked and compatible with any carrier including at&t, t-mobile, verizon straighttalk, metro pcs.... these are b grade units in good cosmetic condition and 100% fully functional, but may have some scratches or scuffs.”",249010.0,96.5,30 days returns
1083,"apple iphone 6s plus - 64gb - silver (verizon unlockec) a1687 ""b stock"" ",107.99,,free 4 day shipping,used,"“““these unit are returns from our enterprise group have been sent back and retested to ensure 100% function. these units will come in b stock condition. meaning most units will some some scratches or light use. absolutely no dents or cracks. these units will be unlocked so will be good to use on all networks. phone will come in a apple box with cube and cable. also throwing in a free temper glass ""will any scratches the screen may have"" and apple car charger.””",7165.0,100.0,30 days returns
1084,apple iphone 7 plus - 32gb - rose gold (unlocked) a1661 (cdma + gsm),120.0,,,for parts or not working,,40.0,100.0,Seller does not accept returns
1085,apple iphone xs - 256gb - white (unlocked) - broken screen and faceid issue,127.0,,,for parts or not working,,26.0,100.0,Seller does not accept returns
1086,apple iphone xs max - 64gb - gold (at&t) a1921 (read the description),151.0,,,for parts or not working,,622.0,100.0,Seller does not accept returns
1087,apple iphone xr 64gb 128gb 256gb (factory unlocked) ✅1 year warranty✅❖sealed❖,364.95,344 sold,free 3 day shipping,new,,25277.0,100.0,30 days returns
1088,apple iphone 6s lot of 2- as is.,100.0,,,for parts or not working,,44.0,100.0,Seller does not accept returns
1089,apple iphone 6 plus - 64gb - gold (verizon) a1687 (cdma + gsm),,,,used,,50.0,100.0,Seller does not accept returns
1090,apple iphone 3gs (at&t) 8gb black in box 1st appearance - gsm 3g - model a1303,49.99,199 sold,,used,"“iphone in box, includes generic wall adapter and cable. inserts and manuals not included. pre-owned 3gs will show light scratches and scuffs.”",14692.0,100.0,30 days returns
1091,✅apple iphone se 1st gen fully unlocked 16gb 32gb 64gb very good condition,69.0,46 sold,free 4 day shipping,used,"“it has been tested, all works great.very slightly scratches.included phone only”",1198.0,97.4,30 days returns
1092,apple iphone 11 pro max - 256gb - gold (at&t) a2161 (cdma + gsm),650.0,,,used,,153.0,100.0,Seller does not accept returns
1093,apple iphone 8 (a1863) 64gb - space gray (unlocked) smartphone clean imei k9384,137.99,,free 4 day shipping,used,“the phone is fully functional and works great. please read the full description and see all photos.”,35681.0,98.6,30 days returns
1094,apple iphone 6 16gb 64gb 128gb factory unlocked at&t verizon tmobile sprint mint,51.92,265 sold,free 4 day shipping,used,“phones are in mint condition. same day shipping - usa seller - ready to use”,5146.0,99.3,30 days returns
1095,gray apple iphone se (1st gen) fully unlocked 32gb model a1662               o0z,59.99,,free 4 day shipping,used,,375.0,96.4,Seller does not accept returns
1096,apple iphone 6 plus 64gb gsm unlocked at&t t-mobile very good condition,109.95,,,very good - refurbished,"“100% fully functional - very good cosmetic condition. very minimal signs of wear. see below for full description of cosmetic condition. the devices in this listing are apple iphone 6 plus smartphones with a storage capacity of 64gb and your choice of color from gold, silver, space gray. they are also gsm unlocked and can be used on all gsm networks such as att and t-mobile. every smartphone will arrive with a clear imei, factory data reset, clean, and ready to activate and use. generic accessories - a wall block and cable - are included with every purchase. visit our store to see more devices in more conditions. if your ideal device isn’t available, check back soon. we get new devices daily!”",82193.0,98.4,60 days returns
1097,iphone 6 unlocked (cdma + gsm) 64gb silver | good,67.0,,,good - refurbished,“good condition: it may have moderate screen scratches & will generally show average wear such as scratches and dings on the frame.”,21988.0,99.8,60 days returns
1098,apple iphone 11 | 64gb purple | factory unlocked | excellent,469.99,,free 3 day shipping,excellent - refurbished,"“» like new, backed by a one year warranty ---» phonecheck certified 100% functional ---» new mfi cable + ul approved power adapter included ---» original packaging, headset, sim card, & manual not included ---» professionally inspected, tested, & sanitized”",11250.0,100.0,30 days returns
1099,apple iphone xr 64gb verizon smartphone - excellent,288.95,192 sold,free 4 day shipping,excellent - refurbished,"“this is an a stock item, meaning unit is in excellent cosmetic condition and if there are any blemishes they will be minor.”",332288.0,98.4,60 days returns
1100,apple iphone se 2020 2nd-gen 64gb unlocked( slim pack)  sealed,308.5,48 sold,free 3 day shipping,new,,5735.0,100.0,30 days returns
1101,apple iphone 12 pro max - 128gb - graphite (t-mobile)/ sprint for parts only ,,,,for parts or not working,“great condition. good for parts only.”,899.0,97.7,30 days returns
1102,apple iphone x 64gb 256gb gsm factory unlocked  cell phone grey silver good,219.95,"3,363 sold",free 4 day shipping,good - refurbished,“item is in good cosmetic condition”,266795.0,99.8,30 days returns
1103,apple iphone x - 256gb - space gray (unlocked) a1865 (cdma + gsm) - mint ,190.08,,,used,"“phones are in mint condition. fully functional, professionally tested and cleaned to ensure perfect working functionality.”",6199.0,99.7,30 days returns
1104,apple iphone 12 - 256gb - all colors - unlocked smartphone - excellent condition,654.49,94 sold,,excellent - refurbished,"“fully tested and restored to factory settings by our in house technicians. - excellent - this product is in excellent cosmetic condition with a minimum battery health of 85%. this item has been fully tested, restored to factory settings and is in excellent working order.”",3099281.0,98.8,30 days returns
1105,apple iphone xs max - 64gb - space gray gsm & cdma unlocked -a1921 - ~excellent!,339.99,102 sold,free 4 day shipping,excellent - refurbished,"“the item is in like-new condition, backed by a one year warranty. it has been professionally refurbished, inspected and cleaned to excellent condition by qualified sellers. the item includes original or new accessories and will come in new generic packaging. see the seller's listing for full details.. “this product has been determined fully functional by our industry leading functionality inspection. mfi certified lightning cable and ul approved power adapter are included. this product will not come in its original packaging; headsets, sim card and manual will not be included.”",10647.0,98.9,30 days returns
1106,apple iphone 8 plus - 64gb - silver sprint,135.0,,,used,,112.0,,Seller does not accept returns
1107,apple iphone 8 64gb network unlocked smartphone; 498785,99.95,,,for parts or not working,"“apple iphone 8 64gb unlocked smartphone**icloud locked and could not be tested for functionality**sides show minor signs of wear from normal use. corners are in good shape with some minor imperfections.back shows light signs of wear but looks good overall.screen looks good with a few scratches that aren’t noticeable when back lit.includes: apple iphone, 64gb storage, 5"" screen**no power cable is included with this item****no sim card is included with this item** **only items pictured are included** ”",2349.0,99.2,30 days returns
1108,apple iphone 6 plus 16gb unlocked at&t t-mobile verizon very good condition,94.95,247 sold,,very good - refurbished,"“100% fully functional - very good cosmetic condition. very minimal signs of wear. see below for full description of cosmetic condition. the devices in this listing are apple iphone 6 plus smartphones with a storage capacity of 16gb and your choice of color from gold, silver, space gray. they are also factory unlocked and can be used on verizon and other gsm networks such as att and t-mobile. every smartphone will arrive with a clear imei, factory data reset, clean, and ready to activate and use. generic accessories - a wall block and cable - are included with every purchase. visit our store to see more devices in more conditions. if your ideal device isn’t available, check back soon. we get new devices daily!”",82193.0,98.4,60 days returns
1109,apple iphone 12 pro max - 128gb - pacific blue (unlocked) - excellent,849.99,56 sold,,excellent - refurbished,"““85%+ battery life. the device is in excellent cosmetics, unlocked. have been tested, 100% functionality. comes with accessories.””",121483.0,99.9,60 days returns
1110,apple iphone 12 pro max | unlocked verizon at&t t-mobile 128gb 256gb | very good,814.0,13 sold,free 4 day shipping,very good - refurbished,"“the item shows minimal wear and is backed by a one year warranty. it is fully functional and has been professionally refurbished, inspected and cleaned to very good condition by qualified sellers. the item includes original or new accessories and will come in new generic packaging. see the seller's listing for full details.”",21988.0,99.8,60 days returns
1111,apple iphone 8 plus 256gb fully unlocked (gsm+cdma) at&t t-mobile verizon gold,294.99,19 sold,free 4 day shipping,open box,"“item is in excellent condition. phones are 100% functional. this item will not be in the original packaging and includes a brand new non-oem mfi certified power cable. 60 days seller warranty included. it has been fully tested and is in excellent working order. device may show some light scuffs or marks from handling. fully unlocked: fully functional with every gsm / cdma network carrier such as verizon, t-mobile, at&t, sprint, metro, cricket wireless etc. gsm unlocked: fully functional with gsm network carriers like t-mobile, at&t, metro, cricket wireless etc.”",6904.0,99.9,60 days returns
1112,apple iphone 12 pro max - 128gb - (xfinity)  carrier locked￼,730.0,,,used,,103.0,100.0,30 days returns
1113,apple iphone 7 - 128gb - unlocked -smartphone - very good condition,139.99,,,used,"“condition:very good - refurbished: seller notes:“fully tested and restored to factory settings by our in house technicians. - very good - this product is in very good cosmetic condition, there will be signs of wear which may include light scratches and/or scuffs but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.””",266.0,100.0,30 days returns
1114,apple iphone xr - 64gb 128gb 256gb - unlocked verizon - very good condition,236.99,,free 4 day shipping,very good - refurbished,"“devices come in very good physical condition. the screen will typically show light scratches. expect minor amounts of wear in the form of scratches, minor dents and/or black markings on the housing. unlocked: selecting this option means you will receive a gsm unlocked phone that is compatible with gsm carriers such as at&t & t-mobile. gsm unlocked devices will not work with cdma carriers such as sprint & verizon.  verizon: selecting this option means you will receive a verizon unlocked device. these devices are compatible with all cdma+gsm carriers, except sprint, this includes international service providers.  please reference listing for further details.”",54735.0,99.4,60 days returns
1115,apple iphone 7 - 32gb - at&t black a1778 fully functional smartphone 95% battery,109.0,,,used,,624.0,100.0,Seller does not accept returns
1116,very good condition apple iphone 5 16gb/32gb/64gb -gsm unlocked-at&t,36.0,,free 4 day shipping,used,“please check with your provider before purchasing to see if this is compatible with your desire network. devices may show some light signs of wears.”,9336.0,94.4,30 days returns
1117,apple iphone se - 16gb 32gb 64gb 128gb - unlocked  verizon - good condition,76.99,,free 4 day shipping,good - refurbished,"“devices come in good physical condition. the screen will likely show moderate scratches. expect minor amounts of wear in the form of scratches, minor dents and/or black markings on the housing and bezel. unlocked: selecting this option means you will receive a gsm unlocked phone that is compatible with gsm carriers such as at&t & t-mobile. gsm unlocked devices will not work with cdma carriers such as sprint & verizon.  verizon: selecting this option means you will receive a verizon unlocked device. these devices are compatible with all cdma+gsm carriers, except sprint, this includes international service providers.  please reference listing for further details.”",54735.0,99.4,60 days returns
1118,iphone 13 mini unlocked (cdma + gsm) 128gb midnight | sealed,695.0,,free 4 day shipping,new,,21988.0,99.8,60 days returns
1119,apple iphone 12 mini 5g 64gb factory unlocked at&t t-mobile verizon boost (g),369.0,88 sold,,good - refurbished,"“choose your mobile network, and color from the dropdown boxes. iphone will come network locked unless you pick fully unlocked from the network dropdown menu!!! detailed grade information is below. we offer a no-risk 30-day warranty! trusted seller. see our ratings. fully tested by our team of on-site technicians using industry-leading testing software and procedures. then meticulously and carefully cosmetically graded to be sure they fit the conditions in this listing. please message us with any questions you may have.????,?””",60972.0,100.0,30 days returns
1120,apple iphone 8 plus - 256gb - space gray fully unlocked a1864 (cdma + gsm),209.95,,free 4 day shipping,used,"““fully tested and functional device in a used condition. the device is in used condition with some heavier signs of wear, body/screen scratches which can be graded 6 or better out of 10. the device comes with cable & cube”",1.0,100.0,30 days returns
1121,apple iphone 8 64gb 256gb unlocked straight talk t-mobile at&t verizon good,145.0,451 sold,,good - refurbished,“choose your color and network from the dropdown boxes. detailed grade information is below. we offer a no-risk 30-day warranty! trusted seller. see our ratings. fully tested by our team of on-site technicians using industry-leading testing software and procedures. then meticulously and carefully cosmetically graded to be sure they fit the conditions in this listing. please message us with any questions you may have.””””,60972.0,100.0,30 days returns
1122,apple iphone se 2020 - 64gb - locked (lot  of 2),150.0,,,for parts or not working,“they are locked but they can be use for parts. grade a condition.”,77.0,96.4,Seller does not accept returns
1123,apple iphone 7 plus 128gb gsm factory unlocked 4g lte wifi smartphone -very good,189.99,47 sold,,very good - refurbished,"“this product has been determined fully functional by our industry leading functionality inspection and is backed by a one year warranty -very good- condition: may have some light signs of wear, light body scratches, the display may have light-to-mild amount of shallow depth scratches not visible when screen is on, and no screen burns, includes free approved charger and cable, certified via a 34 point factory inspection, these are unlocked devices and will support all gsm networks worldwide (may not support cdma networks such as verizon etc), ships in a generic box, photos are stock photos”",119432.0,99.3,30 days returns
1124,good condition apple iphone 5 16gb /32gb /64gb unlocked at&t - black & white,39.0,,free 3 day shipping,used,"“please check with your provider before purchasing to see if this is compatible with your desired network. overall very good condition will have minor  marks and scratches, charger included. phones are 100% tested & fully functional.”",18735.0,95.2,30 days returns
1125,apple iphone 13 5g 128gb midnight - (t-mobile) mlml3ll/a ios smartphone,559.0,,free 2 day shipping,used,"“this unit has been data wiped and restored to factory settings. this unit shows light to moderate signs of use, including scratches on the screen and back casing. the lightning cable is included, and it may come repackaged in a generic brown box.”",71380.0,99.6,30 days returns
1126,apple iphone 13 128gb 256gb 512gb at&t sprint tmobile unlocked verizon excellent,643.99,48 sold,free 4 day shipping,used,"“devices come in excellent physical condition. the screen is in excellent condition with very little to no signs of wear. if any, light wear may appear in the form of isolated scratches, shallow dents and/or black markings on the housing. at&t / sprint / t-mobile: selecting one of these options means you will receive a device compatible with the carrier you have selected. devices in these categories are not compatible with other carriers. unlocked: selecting this option means you will receive a gsm unlocked phone that is compatible with gsm carriers such as at&t & t-mobile. gsm unlocked devices will not work with cdma carriers such as sprint & verizon.  verizon: selecting this option means you will receive a verizon unlocked device. these devices are compatible with all cdma+gsm carriers, except sprint, this includes international service providers.  please reference listing for further details.”",54735.0,99.4,60 days returns
1127,apple iphone 7 plus 128gb gsm factory unlocked 4g lte wifi smartphone -excellent,199.99,,,excellent - refurbished,"“this product has been determined fully functional by our industry leading functionality inspection and is backed by a one year warranty -excellent- condition: looks like new. no dents, no visible screen scratches and no screen burns, includes free approved charger and cable ,certified via a 34 point factory inspection, these are unlocked devices and will support all gsm networks worldwide (may not support cdma networks such as verizon etc), ships in a generic box, photos are stock photos”",119432.0,99.3,30 days returns
1128,"gsm unlocked gray iphone 8, 64gb for repair a1863 ios 15.4.1 mq722ll/a l35p",79.99,,,for parts or not working,"“gsm unlocked iphone 8, 64gb. this phone powers on and works 100% but has a chip in the digitizer and a cracked back. the battery health is 92%, the phone is gsm unlocked and will work with any sim card worldwide running ios 15.4.1”",6812.0,100.0,30 days returns
1129,apple iphone 11 64gb black factory unlocked t-mobile at&t mhcp3ll/a - good,299.99,,,used,“perfect functional condition. face id works. no icloud lock. device is in good/fair cosmetic condition with scratches on screen and blemishes/signs of use on bezel or back cover. comes with generic lightning charging cable. unlocked for use with any network in the us and worldwide. we do not have individual photos of devices to include nor will we respond to requests for lower prices.”,47359.0,98.9,30 days returns
1130,apple iphone 7 - factory unlocked - 32gb 128gb 256gb - smartphone - excellent,119.99,908 sold,free 4 day shipping,open box,"“the cosmetic condition is overall excellent, it may show minimal signs of wear and tear. | the device has been tested and is fully functional”",122213.0,100.0,30 days returns
1131,apple iphone 12 mini - 128gb - blue (verizon) - doesn't turn on- brand new,,,,open box,,2.0,,Seller does not accept returns
1132,apple iphone 12 pro max verizon at&t t-mobile gsm factory unlocked phone - good,749.95,,free 4 day shipping,good - refurbished,,266795.0,99.8,30 days returns
1133,apple iphone xs 64gb / 256gb factory unlocked verizon at&t t-mobile,259.99,129 sold,free 4 day shipping,open box,“fully functional; ships in bulk packaging”,122213.0,100.0,30 days returns
1134,apple iphone se - 16gb - all colors - unlocked (cdma+gsm) - very good condition,67.99,15 sold,,very good - refurbished,"“fully tested and restored to factory settings by our in house technicians. - very good - this product is in very good cosmetic condition, there will be signs of wear which may include light scratches and/or scuffs but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",3099281.0,98.8,30 days returns
1135,apple iphone 13 pro max | 128gb sierra blue | factory unlocked | excellent,1.0,,free 3 day shipping,excellent - refurbished,"“» like new, backed by a one year warranty ---» phonecheck certified 100% functional ---» new mfi cable + ul approved power adapter included ---» original packaging, headset, sim card, & manual not included ---» professionally inspected, tested, & sanitized”",11250.0,100.0,30 days returns
1136,apple iphone xs max - 256gb - silver (unlocked).,350.0,,,used,,1824.0,98.2,Seller does not accept returns
1137,cracked! unlocked apple iphone 11 pro max 64gb rose gold a2161 mwgh2ll/a + ac+,399.99,,free 4 day shipping,for parts or not working,"“imei: 353887107477641. device is cracked. ac+ expires: may 28, 2023. see description.”",2839.0,100.0,30 days returns
1138,apple iphone 12 a2172 128gb blue us cellular check esn #1099,399.95,,free 4 day shipping,used,,79.0,100.0,30 days returns
1139,apple iphone 6s plus a1687 (fully unlocked) 16gb cracked digitizer,66.5,,free 4 day shipping,for parts or not working,"“this item has a cracked front screen, but has a working display. the display may show minor screen imperfections such as bruising, white spots, burn-in, dead pixels (but will not have black spots, lines, or distortion). this item will be free of account locks. no other testing has been performed. the color of the device you receive will be random. please read entire description.”",1938.0,99.4,30 days returns
1140,apple iphone x - 256gb - all colors - (gsm unlocked)  - excellent condition (a) ,319.99,,,excellent - refurbished,"“fully tested and restored to factory settings by our in house technicians. - excellent - this product is in excellent cosmetic condition with a minimum battery health of 85%. this item has been fully tested, restored to factory settings and is in excellent working order.”",3099281.0,98.8,30 days returns
1141,apple iphone x - 256gb - all colors - (gsm unlocked)  - excellent condition (a) ,319.99,,,excellent - refurbished,"“fully tested and restored to factory settings by our in house technicians. - excellent - this product is in excellent cosmetic condition with a minimum battery health of 85%. this item has been fully tested, restored to factory settings and is in excellent working order.”",3099281.0,98.8,30 days returns
1142,apple iphone 8 - 64gb - all colors - at&t - very good condition ,179.99,,,very good - refurbished,"“fully tested and restored to factory settings by our in house technicians. - very good - this product is in very good cosmetic condition, there will be signs of wear which may include light scratches and/or scuffs but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",3099281.0,98.8,30 days returns
1143,apple iphone 7 plus 32gb fully unlocked (gsm+cdma) at&t t-mobile verizon black,189.99,49 sold,free 4 day shipping,open box,"“item is in excellent condition. phones are 100% functional. this item will not be in the original packaging and includes a brand new non-oem mfi certified power cable. 60 days seller warranty included. it has been fully tested and is in excellent working order. device may show some light scuffs or marks from handling. fully unlocked: fully functional with every gsm / cdma network carrier such as verizon, t-mobile, at&t, sprint, metro, cricket wireless etc. gsm unlocked: fully functional with gsm network carriers like t-mobile, at&t, metro, cricket wireless etc.”",6904.0,99.9,60 days returns
1144,apple iphone 6  32gb  space gray a1549 straight talk total wireless tracfone new,109.0,34 sold,free 4 day shipping,new,,3028.0,100.0,30 days returns
1145,apple iphone 7 (product)red - 128gb - (at&t) a1778 (gsm),55.0,,,used,,169.0,100.0,Seller does not accept returns
1146,fair condition apple iphone 5-16gb 32gb 64gb -gsm unlocked at&t t-mobile oversea,36.0,,free 4 day shipping,used,“please check with your provider before purchasing to see if this is compatible with your desire network. devices is in average/fair  condition with scratches and scuffs on the display and housing. phone tested 100% fully functional. comes with charger and usb data cable.”,9336.0,94.4,30 days returns
1147,apple iphone se - 16gb - all colors - unlocked (cdma+gsm) - very good condition,67.99,15 sold,,very good - refurbished,"“fully tested and restored to factory settings by our in house technicians. - very good - this product is in very good cosmetic condition, there will be signs of wear which may include light scratches and/or scuffs but nothing that will impair functionality. battery health will be a minimum of 80%. the item has been fully tested, restored to factory settings and is in excellent working order.”",3099281.0,98.8,30 days returns
1148,apple iphone 13 pro max | 128gb sierra blue | factory unlocked | excellent,1.0,,free 3 day shipping,excellent - refurbished,"“» like new, backed by a one year warranty ---» phonecheck certified 100% functional ---» new mfi cable + ul approved power adapter included ---» original packaging, headset, sim card, & manual not included ---» professionally inspected, tested, & sanitized”",11250.0,100.0,30 days returns
1149,cracked! unlocked apple iphone 11 pro max 64gb rose gold a2161 mwgh2ll/a + ac+,399.99,,free 4 day shipping,for parts or not working,"“imei: 353887107477641. device is cracked. ac+ expires: may 28, 2023. see description.”",2839.0,100.0,30 days returns
1150,apple iphone 12 a2172 128gb blue us cellular check esn #1099,399.95,,free 4 day shipping,used,,79.0,100.0,30 days returns
1151,iphone xr at&t 64gb black | excellent,218.0,,free 4 day shipping,excellent - refurbished,“excellent condition: the screen is in pristine condition. any wear on the frame will be very minor.”,21988.0,99.8,60 days returns
1152,apple iphone 13 mini - 128gb - blue (unlocked),,,,used,“used for 3 months. screen is flawless. slight scratch to the aluminum band on the lower right corner. battery health at 100%.”,298.0,100.0,Seller does not accept returns
1153,apple iphone 6s plus - 32gb - space gray on ios 14.7.1,65.0,,free 4 day shipping,open box,,2.0,100.0,Seller does not accept returns
1154,apple iphone 6/6s 16gb 32gb 64gb 128gb unlocked verizon at&t metro-pcs sprint,51.92,,free 4 day shipping,used,"“phones are in mint condition. devices are ready to activate. clean esn. phonecheck certified. select your own device gb, color and carrier. please see below for more info. if you have any questions, please do not hesitate to contact us.”",5146.0,99.3,30 days returns
1155,full body bumper iphone xr case w/ built-in screen protector slim dustproof,13.42,50 sold,,new,,1600.0,97.2,60 days returns
1156,apple iphone se 2nd gen 2020 64gb 128gb fully unlocked smartphone very good,204.95,,free 4 day shipping,very good - refurbished,"“factory unlocked and compatible with any carrier including at&t, t-mobile, straighttalk, verizon, sprint ... these are b+ grade units in very good cosmetic condition but may have some scratches.”",127726.0,95.6,30 days returns
1157,apple iphone 8 / 8 plus 64gb 256gb unlocked smartphone ,132.66,92 sold,,used,"“phones are in mint condition. choose your model, network and color for your phone! free return. if you want a gsm unlocked phone, please choose unlocked on the menu. thanks for looking”",6199.0,99.7,30 days returns
1158,apple iphone 8 plus 64/128/256gb at&t sprint t-mobile unlocked verizon very good,180.99,136 sold,free 4 day shipping,used,"“devices come in very good physical condition. the screen will typically show light scratches. expect minor amounts of wear in the form of scratches, minor dents and/or black markings on the housing. at&t / sprint / t-mobile: selecting one of these options means you will receive a device compatible with the carrier you have selected. devices in these categories are not compatible with other carriers. unlocked: selecting this option means you will receive a gsm unlocked phone that is compatible with gsm carriers such as at&t & t-mobile. gsm unlocked devices will not work with cdma carriers such as sprint & verizon.  verizon: selecting this option means you will receive a verizon unlocked device. these devices are compatible with all cdma+gsm carriers, except sprint, this includes international service providers.  please reference listing for further details.”",54735.0,99.4,60 days returns
1159,apple iphone xs - 64gb - space gray - carrier unlocked - cracked camera,190.0,,free 4 day shipping,for parts or not working,,889.0,94.8,30 days returns
1160,apple iphone 7 - factory unlocked - 32gb 128gb 256gb - smartphone - excellent,119.99,908 sold,free 4 day shipping,open box,"“the cosmetic condition is overall excellent, it may show minimal signs of wear and tear. | the device has been tested and is fully functional”",122213.0,100.0,30 days returns
1161,iphone xs 256gb space gray cellular for parts only unlocked,130.0,,free 4 day shipping,for parts or not working,,52.0,100.0,Seller does not accept returns
1162,apple iphone 12 - 128gb - parts only❗️at&t purple smartphone read👈,425.0,,free 4 day shipping,for parts or not working,,426.0,100.0,30 days returns
1163,apple iphone 13 - 256gb (factory unlocked) ✅ apple warranty ✅ midnight ❖sealed❖,889.95,20 sold,free 3 day shipping,new,,25277.0,100.0,30 days returns
1164,iphone 11 - unlocked (cdma + gsm) - 64gb - black - excellent,347.0,,free 4 day shipping,used,“1 year warranty included | certified functional”,21988.0,99.8,60 days returns
